1,yes
-0.157281214283851,0.092335685535036
0.238142127860209,-0.043869953754739
0.225296004061004,0.089654750793029
-1.08452549254537,1.20313377657973
-0.15898125902172,0.022820946685256
-1.32337179141962,-0.06467631746235
0.106043808037766,-0.00394452596936
-0.112149191430179,-0.094389513430183
0.497406224682079,-0.034168435341181
0.952214741303817,0.014392317560287
2.67315394323605,0.018570839800107
0.611519030286536,-0.077169481715409
-0.017459254448782,-0.006288233365405
-0.116141274584958,0.099369268296704
0.335844282322197,-0.022045388872893
-0.786902218657927,0.099470311552761
-0.375414691854984,-0.030516299959708
-1.17540654105142,0.228584100288551
-0.11797240096374,0.080088997143154
0.259048794437856,0.019014151528494
0.08160329893568,0.305396897256858
0.346077458584681,-1.46446213598153
-0.555525947651684,0.024198879418747
1.77151328628293,0.320449965839832
0.167162639543926,-0.02679739743374
0.222890135254963,-0.025337073313996
0.074143338775398,0.223773845833846
1.12708711972362,-0.042062682547069
0.603048958020773,-0.000847545967583
0.534548598471287,-0.062644903125951
1,0
1,0
1,0
1,0
1,0
1,0
